Date,n1,n2
2014-05-11,50000498,50691597
2014-05-11,50000498,50000498
2014-05-11,50000498,50000396
2014-05-11,50000498,50691597
2014-05-11,50000498,50000498
2014-05-11,50000498,50000517
2014-05-11,50000517,50691597
2014-05-11,50000517,50000498
2014-05-11,50000517,50000396
2014-05-11,50000517,50691597
2014-05-11,50000517,50000498
2014-05-11,50000517,50000517
2014-05-11,50691597,50000498
2014-05-11,50691597,50000396
2014-05-11,50691597,50691597
2014-05-11,50691597,50000498
2014-05-11,50691597,50000517
2014-05-11,50000498,50000396
2014-05-11,50000498,50691597
2014-05-11,50000498,50000498
2014-05-11,50000498,50000517
2014-05-11,50000396,50691597
2014-05-11,50000396,50000498
2014-05-11,50000396,50000517
2014-05-11,50691597,50000498
2014-05-11,50691597,50000517
2014-05-11,50000498,50000517
2014-05-11,50000498,50000807
2014-05-11,50000498,50000498
2014-05-11,50000498,50691597
2014-05-11,50000498,50000396
2014-05-11,50000498,50000498
2014-05-11,50000498,50691597
2014-05-11,50000498,50000498
2014-05-11,50000807,50000498
2014-05-11,50000807,50691597
2014-05-11,50000807,50000396
2014-05-11,50000807,50000498
2014-05-11,50000807,50691597
2014-05-11,50000807,50000498
2014-05-11,50000498,50691597
2014-05-11,50000498,50000396
2014-05-11,50000498,50000498
2014-05-11,50000498,50691597
2014-05-11,50000498,50000498
2014-05-11,50691597,50000396
2014-05-11,50691597,50000498
2014-05-11,50691597,50691597
2014-05-11,50691597,50000498
2014-05-11,50000396,50000498
2014-05-11,50000396,50691597
2014-05-11,50000396,50000498
2014-05-11,50000498,50691597
2014-05-11,50000498,50000498
2014-05-11,50691597,50000498
2014-05-11,50545114,50000498
2014-05-11,50545114,50000517
2014-05-11,50545114,50000498
2014-05-11,50545114,50545114
2014-05-11,50545114,50001023
2014-05-11,50545114,50000398
2014-05-11,50545114,50000925
2014-05-11,50545114,50000517
2014-05-11,50545114,50001023
2014-05-11,50545114,50000498
2014-05-11,50000498,50000517
2014-05-11,50000498,50000498
2014-05-11,50000498,50545114
2014-05-11,50000498,50001023
2014-05-11,50000498,50000398
2014-05-11,50000498,50000925
2014-05-11,50000498,50000517
2014-05-11,50000498,50001023
2014-05-11,50000498,50000498
2014-05-11,50000517,50000498
2014-05-11,50000517,50545114
2014-05-11,50000517,50001023
2014-05-11,50000517,50000398
2014-05-11,50000517,50000925
2014-05-11,50000517,50000517
2014-05-11,50000517,50001023
2014-05-11,50000517,50000498
2014-05-11,50000498,50545114
2014-05-11,50000498,50001023
2014-05-11,50000498,50000398
2014-05-11,50000498,50000925
2014-05-11,50000498,50000517
2014-05-11,50000498,50001023
2014-05-11,50000498,50000498
2014-05-11,50545114,50001023
2014-05-11,50545114,50000398
2014-05-11,50545114,50000925
2014-05-11,50545114,50000517
2014-05-11,50545114,50001023
2014-05-11,50545114,50000498
2014-05-11,50001023,50000398
2014-05-11,50001023,50000925
2014-05-11,50001023,50000517
2014-05-11,50001023,50001023
2014-05-11,50001023,50000498
2014-05-11,50000398,50000925
2014-05-11,50000398,50000517
2014-05-11,50000398,50001023
2014-05-11,50000398,50000498
2014-05-11,50000925,50000517
2014-05-11,50000925,50001023
2014-05-11,50000925,50000498
2014-05-11,50000517,50001023
2014-05-11,50000517,50000498
2014-05-11,50001023,50000498
2014-05-11,50001023,50000498
2014-05-11,50001023,50000495
2014-05-11,50001023,50000485
2014-05-11,50001023,50691597
2014-05-11,50001023,50000498
2014-05-11,50000498,50000495
2014-05-11,50000498,50000485
2014-05-11,50000498,50691597
2014-05-11,50000498,50000498
2014-05-11,50000495,50000485
2014-05-11,50000495,50691597
2014-05-11,50000495,50000498
2014-05-11,50000485,50691597
2014-05-11,50000485,50000498
2014-05-11,50691597,50000498
2014-05-11,50691597,50001023
2014-05-11,50691597,50000498
2014-05-11,50691597,50000807
2014-05-11,50691597,50001023
2014-05-11,50691597,50000498
2014-05-11,50691597,50001023
2014-05-11,50691597,50000807
2014-05-11,50691597,50691597
2014-05-11,50691597,50000498
2014-05-11,50691597,50000807
2014-05-11,50001023,50000498
2014-05-11,50001023,50000807
2014-05-11,50001023,50001023
2014-05-11,50001023,50000498
2014-05-11,50001023,50001023
2014-05-11,50001023,50000807
2014-05-11,50001023,50691597
2014-05-11,50001023,50000498
2014-05-11,50001023,50000807
2014-05-11,50000498,50000807
2014-05-11,50000498,50001023
2014-05-11,50000498,50000498
2014-05-11,50000498,50001023
2014-05-11,50000498,50000807
2014-05-11,50000498,50691597
2014-05-11,50000498,50000498
2014-05-11,50000498,50000807
2014-05-11,50000807,50001023
2014-05-11,50000807,50000498
2014-05-11,50000807,50001023
2014-05-11,50000807,50000807
2014-05-11,50000807,50691597
2014-05-11,50000807,50000498
2014-05-11,50000807,50000807
2014-05-11,50001023,50000498
2014-05-11,50001023,50001023
2014-05-11,50001023,50000807
2014-05-11,50001023,50691597
2014-05-11,50001023,50000498
2014-05-11,50001023,50000807
2014-05-11,50000498,50001023
2014-05-11,50000498,50000807
2014-05-11,50000498,50691597
2014-05-11,50000498,50000498
2014-05-11,50000498,50000807
2014-05-11,50001023,50000807
2014-05-11,50001023,50691597
2014-05-11,50001023,50000498
2014-05-11,50001023,50000807
2014-05-11,50000807,50691597
2014-05-11,50000807,50000498
2014-05-11,50000807,50000807
2014-05-11,50691597,50000498
2014-05-11,50691597,50000807
2014-05-11,50000498,50000807
2013-12-30,50000498,50691597
2013-12-30,50000498,50001023
2013-12-30,50000498,50000398
2013-12-30,50000498,50691597
2013-12-30,50000498,50000498
2013-12-30,50000498,50000807
2013-12-30,50000498,50000517
2013-12-30,50000498,50545114
2013-12-30,50000498,50000498
2013-12-30,50000498,50000517
2013-12-30,50000498,50691597
2013-12-30,50000498,50001023
2013-12-30,50000498,50000498
2013-12-30,50691597,50001023
2013-12-30,50691597,50000398
2013-12-30,50691597,50691597
2013-12-30,50691597,50000498
2013-12-30,50691597,50000807
2013-12-30,50691597,50000517
2013-12-30,50691597,50545114
2013-12-30,50691597,50000498
2013-12-30,50691597,50000517
2013-12-30,50691597,50691597
2013-12-30,50691597,50001023
2013-12-30,50691597,50000498
2013-12-30,50001023,50000398
2013-12-30,50001023,50691597
2013-12-30,50001023,50000498
2013-12-30,50001023,50000807
2013-12-30,50001023,50000517
2013-12-30,50001023,50545114
2013-12-30,50001023,50000498
2013-12-30,50001023,50000517
2013-12-30,50001023,50691597
2013-12-30,50001023,50001023
2013-12-30,50001023,50000498
2013-12-30,50000398,50691597
2013-12-30,50000398,50000498
2013-12-30,50000398,50000807
2013-12-30,50000398,50000517
2013-12-30,50000398,50545114
2013-12-30,50000398,50000498
2013-12-30,50000398,50000517
2013-12-30,50000398,50691597
2013-12-30,50000398,50001023
2013-12-30,50000398,50000498
2013-12-30,50691597,50000498
2013-12-30,50691597,50000807
2013-12-30,50691597,50000517
2013-12-30,50691597,50545114
2013-12-30,50691597,50000498
2013-12-30,50691597,50000517
2013-12-30,50691597,50691597
2013-12-30,50691597,50001023
2013-12-30,50691597,50000498
2013-12-30,50000498,50000807
2013-12-30,50000498,50000517
2013-12-30,50000498,50545114
2013-12-30,50000498,50000498
2013-12-30,50000498,50000517
2013-12-30,50000498,50691597
2013-12-30,50000498,50001023
2013-12-30,50000498,50000498
2013-12-30,50000807,50000517
2013-12-30,50000807,50545114
2013-12-30,50000807,50000498
2013-12-30,50000807,50000517
2013-12-30,50000807,50691597
2013-12-30,50000807,50001023
2013-12-30,50000807,50000498
2013-12-30,50000517,50545114
2013-12-30,50000517,50000498
2013-12-30,50000517,50000517
2013-12-30,50000517,50691597
2013-12-30,50000517,50001023
2013-12-30,50000517,50000498
2013-12-30,50545114,50000498
2013-12-30,50545114,50000517
2013-12-30,50545114,50691597
2013-12-30,50545114,50001023
2013-12-30,50545114,50000498
2013-12-30,50000498,50000517
2013-12-30,50000498,50691597
2013-12-30,50000498,50001023
2013-12-30,50000498,50000498
2013-12-30,50000517,50691597
2013-12-30,50000517,50001023
2013-12-30,50000517,50000498
2013-12-30,50691597,50001023
2013-12-30,50691597,50000498
2013-12-30,50001023,50000498
2013-12-30,50691597,50000498
2013-12-30,50691597,50000807
2013-12-30,50691597,50000517
2013-12-30,50691597,50691597
2013-12-30,50691597,50000498
2013-12-30,50691597,50691597
2013-12-30,50691597,50000498
2013-12-30,50691597,50000396
2013-12-30,50691597,50691597
2013-12-30,50691597,50000498
2013-12-30,50000498,50000807
2013-12-30,50000498,50000517
2013-12-30,50000498,50691597
2013-12-30,50000498,50000498
2013-12-30,50000498,50691597
2013-12-30,50000498,50000498
2013-12-30,50000498,50000396
2013-12-30,50000498,50691597
2013-12-30,50000498,50000498
2013-12-30,50000807,50000517
2013-12-30,50000807,50691597
2013-12-30,50000807,50000498
2013-12-30,50000807,50691597
2013-12-30,50000807,50000498
2013-12-30,50000807,50000396
2013-12-30,50000807,50691597
2013-12-30,50000807,50000498
2013-12-30,50000517,50691597
2013-12-30,50000517,50000498
2013-12-30,50000517,50691597
2013-12-30,50000517,50000498
2013-12-30,50000517,50000396
2013-12-30,50000517,50691597
2013-12-30,50000517,50000498
2013-12-30,50691597,50000498
2013-12-30,50691597,50691597
2013-12-30,50691597,50000498
2013-12-30,50691597,50000396
2013-12-30,50691597,50691597
2013-12-30,50691597,50000498
2013-12-30,50000498,50691597
2013-12-30,50000498,50000498
2013-12-30,50000498,50000396
2013-12-30,50000498,50691597
2013-12-30,50000498,50000498
2013-12-30,50691597,50000498
2013-12-30,50691597,50000396
2013-12-30,50691597,50691597
2013-12-30,50691597,50000498
2013-12-30,50000498,50000396
2013-12-30,50000498,50691597
2013-12-30,50000498,50000498
2013-12-30,50000396,50691597
2013-12-30,50000396,50000498
2013-12-30,50691597,50000498
2012-12-30,50001023,50000498
2012-12-30,50001023,50000498
2012-12-30,50001023,50545114
2012-12-30,50001023,50001023
2012-12-30,50001023,50000498
2012-12-30,50001023,50001023
2012-12-30,50001023,50000498
2012-12-30,50001023,50000817
2012-12-30,50000498,50000498
2012-12-30,50000498,50545114
2012-12-30,50000498,50001023
2012-12-30,50000498,50000498
2012-12-30,50000498,50001023
2012-12-30,50000498,50000498
2012-12-30,50000498,50000817
2012-12-30,50000498,50545114
2012-12-30,50000498,50001023
2012-12-30,50000498,50000498
2012-12-30,50000498,50001023
2012-12-30,50000498,50000498
2012-12-30,50000498,50000817
2012-12-30,50545114,50001023
2012-12-30,50545114,50000498
2012-12-30,50545114,50001023
2012-12-30,50545114,50000498
2012-12-30,50545114,50000817
2012-12-30,50001023,50000498
2012-12-30,50001023,50001023
2012-12-30,50001023,50000498
2012-12-30,50001023,50000817
2012-12-30,50000498,50001023
2012-12-30,50000498,50000498
2012-12-30,50000498,50000817
2012-12-30,50001023,50000498
2012-12-30,50001023,50000817
2012-12-30,50000498,50000817
2013-09-01,50691597,50000498
2013-09-01,50691597,50000396
2013-09-01,50691597,50691597
2013-09-01,50691597,50001023
2013-09-01,50691597,50000498
2013-09-01,50691597,50000498
2013-09-01,50691597,50691597
2013-09-01,50691597,50000498
2013-09-01,50000498,50000396
2013-09-01,50000498,50691597
2013-09-01,50000498,50001023
2013-09-01,50000498,50000498
2013-09-01,50000498,50000498
2013-09-01,50000498,50691597
2013-09-01,50000498,50000498
2013-09-01,50000396,50691597
2013-09-01,50000396,50001023
2013-09-01,50000396,50000498
2013-09-01,50000396,50000498
2013-09-01,50000396,50691597
2013-09-01,50000396,50000498
2013-09-01,50691597,50001023
2013-09-01,50691597,50000498
2013-09-01,50691597,50000498
2013-09-01,50691597,50691597
2013-09-01,50691597,50000498
2013-09-01,50001023,50000498
2013-09-01,50001023,50000498
2013-09-01,50001023,50691597
2013-09-01,50001023,50000498
2013-09-01,50000498,50000498
2013-09-01,50000498,50691597
2013-09-01,50000498,50000498
2013-09-01,50000498,50691597
2013-09-01,50000498,50000498
2013-09-01,50691597,50000498
2013-09-01,50545114,50001023
2013-09-01,50545114,50000498
2013-09-01,50545114,50000498
2013-09-01,50545114,50001023
2013-09-01,50545114,50000498
2013-09-01,50545114,50000498
2013-09-01,50001023,50000498
2013-09-01,50001023,50000498
2013-09-01,50001023,50001023
2013-09-01,50001023,50000498
2013-09-01,50001023,50000498
2013-09-01,50000498,50000498
2013-09-01,50000498,50001023
2013-09-01,50000498,50000498
2013-09-01,50000498,50000498
2013-09-01,50000498,50001023
2013-09-01,50000498,50000498
2013-09-01,50000498,50000498
2013-09-01,50001023,50000498
2013-09-01,50001023,50000498
2013-09-01,50000498,50000498
2013-09-01,50691597,50000498
2013-09-01,50691597,50000807
2013-09-01,50691597,50000517
2013-09-01,50691597,50000498
2013-09-01,50691597,50000517
2013-09-01,50691597,50691597
2013-09-01,50691597,50001023
2013-09-01,50691597,50000498
2013-09-01,50691597,50000807
2013-09-01,50691597,50691597
2013-09-01,50691597,50000498
2013-09-01,50691597,50000517
2013-09-01,50000498,50000807
2013-09-01,50000498,50000517
2013-09-01,50000498,50000498
2013-09-01,50000498,50000517
2013-09-01,50000498,50691597
2013-09-01,50000498,50001023
2013-09-01,50000498,50000498
2013-09-01,50000498,50000807
2013-09-01,50000498,50691597
2013-09-01,50000498,50000498
2013-09-01,50000498,50000517
2013-09-01,50000807,50000517
2013-09-01,50000807,50000498
2013-09-01,50000807,50000517
2013-09-01,50000807,50691597
2013-09-01,50000807,50001023
2013-09-01,50000807,50000498
2013-09-01,50000807,50000807
2013-09-01,50000807,50691597
2013-09-01,50000807,50000498
2013-09-01,50000807,50000517
2013-09-01,50000517,50000498
2013-09-01,50000517,50000517
2013-09-01,50000517,50691597
2013-09-01,50000517,50001023
2013-09-01,50000517,50000498
2013-09-01,50000517,50000807
2013-09-01,50000517,50691597
2013-09-01,50000517,50000498
2013-09-01,50000517,50000517
2013-09-01,50000498,50000517
2013-09-01,50000498,50691597
2013-09-01,50000498,50001023
2013-09-01,50000498,50000498
2013-09-01,50000498,50000807
2013-09-01,50000498,50691597
2013-09-01,50000498,50000498
2013-09-01,50000498,50000517
2013-09-01,50000517,50691597
2013-09-01,50000517,50001023
2013-09-01,50000517,50000498
2013-09-01,50000517,50000807
2013-09-01,50000517,50691597
2013-09-01,50000517,50000498
2013-09-01,50000517,50000517
2013-09-01,50691597,50001023
2013-09-01,50691597,50000498
2013-09-01,50691597,50000807
2013-09-01,50691597,50691597
2013-09-01,50691597,50000498
2013-09-01,50691597,50000517
2013-09-01,50001023,50000498
2013-09-01,50001023,50000807
2013-09-01,50001023,50691597
2013-09-01,50001023,50000498
2013-09-01,50001023,50000517
2013-09-01,50000498,50000807
2013-09-01,50000498,50691597
2013-09-01,50000498,50000498
2013-09-01,50000498,50000517
2013-09-01,50000807,50691597
2013-09-01,50000807,50000498
2013-09-01,50000807,50000517
2013-09-01,50691597,50000498
2013-09-01,50691597,50000517
2013-09-01,50000498,50000517
2012-12-30,50691597,50001023
2012-12-30,50691597,50000498
2012-12-30,50691597,50000807
2012-12-30,50691597,50001023
2012-12-30,50691597,50000498
2012-12-30,50691597,50000396
2012-12-30,50691597,50691597
2012-12-30,50691597,50000498
2012-12-30,50691597,50000807
2012-12-30,50001023,50000498
2012-12-30,50001023,50000807
2012-12-30,50001023,50001023
2012-12-30,50001023,50000498
2012-12-30,50001023,50000396
2012-12-30,50001023,50691597
2012-12-30,50001023,50000498
2012-12-30,50001023,50000807
2012-12-30,50000498,50000807
2012-12-30,50000498,50001023
2012-12-30,50000498,50000498
2012-12-30,50000498,50000396
2012-12-30,50000498,50691597
2012-12-30,50000498,50000498
2012-12-30,50000498,50000807
2012-12-30,50000807,50001023
2012-12-30,50000807,50000498
2012-12-30,50000807,50000396
2012-12-30,50000807,50691597
2012-12-30,50000807,50000498
2012-12-30,50000807,50000807
2012-12-30,50001023,50000498
2012-12-30,50001023,50000396
2012-12-30,50001023,50691597
2012-12-30,50001023,50000498
2012-12-30,50001023,50000807
2012-12-30,50000498,50000396
2012-12-30,50000498,50691597
2012-12-30,50000498,50000498
2012-12-30,50000498,50000807
2012-12-30,50000396,50691597
2012-12-30,50000396,50000498
2012-12-30,50000396,50000807
2012-12-30,50691597,50000498
2012-12-30,50691597,50000807
2012-12-30,50000498,50000807
2012-12-30,50545114,50001023
2012-12-30,50545114,50000498
2012-12-30,50545114,50001023
2012-12-30,50545114,50000498
2012-12-30,50545114,50000817
2012-12-30,50545114,50001023
2012-12-30,50545114,50000498
2012-12-30,50545114,50000498
2012-12-30,50001023,50000498
2012-12-30,50001023,50001023
2012-12-30,50001023,50000498
2012-12-30,50001023,50000817
2012-12-30,50001023,50001023
2012-12-30,50001023,50000498
2012-12-30,50001023,50000498
2012-12-30,50000498,50001023
2012-12-30,50000498,50000498
2012-12-30,50000498,50000817
2012-12-30,50000498,50001023
2012-12-30,50000498,50000498
2012-12-30,50000498,50000498
2012-12-30,50001023,50000498
2012-12-30,50001023,50000817
2012-12-30,50001023,50001023
2012-12-30,50001023,50000498
2012-12-30,50001023,50000498
2012-12-30,50000498,50000817
2012-12-30,50000498,50001023
2012-12-30,50000498,50000498
2012-12-30,50000498,50000498
2012-12-30,50000817,50001023
2012-12-30,50000817,50000498
2012-12-30,50000817,50000498
2012-12-30,50001023,50000498
2012-12-30,50001023,50000498
2012-12-30,50000498,50000498
2013-05-12,50001023,50000498
2013-05-12,50001023,50000817
2013-05-12,50001023,50001023
2013-05-12,50001023,50000498
2013-05-12,50001023,50545114
2013-05-12,50001023,50001023
2013-05-12,50001023,50000498
2013-05-12,50001023,50000498
2013-05-12,50001023,50000807
2013-05-12,50000498,50000817
2013-05-12,50000498,50001023
2013-05-12,50000498,50000498
2013-05-12,50000498,50545114
2013-05-12,50000498,50001023
2013-05-12,50000498,50000498
2013-05-12,50000498,50000498
2013-05-12,50000498,50000807
2013-05-12,50000817,50001023
2013-05-12,50000817,50000498
2013-05-12,50000817,50545114
2013-05-12,50000817,50001023
2013-05-12,50000817,50000498
2013-05-12,50000817,50000498
2013-05-12,50000817,50000807
2013-05-12,50001023,50000498
2013-05-12,50001023,50545114
2013-05-12,50001023,50001023
2013-05-12,50001023,50000498
2013-05-12,50001023,50000498
2013-05-12,50001023,50000807
2013-05-12,50000498,50545114
2013-05-12,50000498,50001023
2013-05-12,50000498,50000498
2013-05-12,50000498,50000498
2013-05-12,50000498,50000807
2013-05-12,50545114,50001023
2013-05-12,50545114,50000498
2013-05-12,50545114,50000498
2013-05-12,50545114,50000807
2013-05-12,50001023,50000498
2013-05-12,50001023,50000498
2013-05-12,50001023,50000807
2013-05-12,50000498,50000498
2013-05-12,50000498,50000807
2013-05-12,50000498,50000807
2013-05-12,50000498,50691597
2013-05-12,50000498,50001023
2013-05-12,50000498,50000498
2013-05-12,50000498,50000498
2013-05-12,50000498,50000517
2013-05-12,50000498,50691597
2013-05-12,50000498,50000498
2013-05-12,50691597,50001023
2013-05-12,50691597,50000498
2013-05-12,50691597,50000498
2013-05-12,50691597,50000517
2013-05-12,50691597,50691597
2013-05-12,50691597,50000498
2013-05-12,50001023,50000498
2013-05-12,50001023,50000498
2013-05-12,50001023,50000517
2013-05-12,50001023,50691597
2013-05-12,50001023,50000498
2013-05-12,50000498,50000498
2013-05-12,50000498,50000517
2013-05-12,50000498,50691597
2013-05-12,50000498,50000498
2013-05-12,50000498,50000517
2013-05-12,50000498,50691597
2013-05-12,50000498,50000498
2013-05-12,50000517,50691597
2013-05-12,50000517,50000498
2013-05-12,50691597,50000498
2013-05-12,50691597,50000498
2013-05-12,50691597,50691597
2013-05-12,50691597,50000498
2013-05-12,50691597,50691597
2013-05-12,50691597,50001023
2013-05-12,50691597,50000498
2013-05-12,50691597,50691597
2013-05-12,50691597,50000498
2013-05-12,50691597,50000396
2013-05-12,50000498,50691597
2013-05-12,50000498,50000498
2013-05-12,50000498,50691597
2013-05-12,50000498,50001023
2013-05-12,50000498,50000498
2013-05-12,50000498,50691597
2013-05-12,50000498,50000498
2013-05-12,50000498,50000396
2013-05-12,50691597,50000498
2013-05-12,50691597,50691597
2013-05-12,50691597,50001023
2013-05-12,50691597,50000498
2013-05-12,50691597,50691597
2013-05-12,50691597,50000498
2013-05-12,50691597,50000396
2013-05-12,50000498,50691597
2013-05-12,50000498,50001023
2013-05-12,50000498,50000498
2013-05-12,50000498,50691597
2013-05-12,50000498,50000498
2013-05-12,50000498,50000396
2013-05-12,50691597,50001023
2013-05-12,50691597,50000498
2013-05-12,50691597,50691597
2013-05-12,50691597,50000498
2013-05-12,50691597,50000396
2013-05-12,50001023,50000498
2013-05-12,50001023,50691597
2013-05-12,50001023,50000498
2013-05-12,50001023,50000396
2013-05-12,50000498,50691597
2013-05-12,50000498,50000498
2013-05-12,50000498,50000396
2013-05-12,50691597,50000498
2013-05-12,50691597,50000396
2013-05-12,50000498,50000396
2012-09-01,50000498,50000498
2012-09-01,50000498,50000925
2012-09-01,50000498,50000517
2012-09-01,50000498,50001023
2012-09-01,50000498,50000498
2012-09-01,50000498,50691597
2012-09-01,50000498,50000498
2012-09-01,50000498,50000925
2012-09-01,50000498,50000517
2012-09-01,50000498,50001023
2012-09-01,50000498,50000498
2012-09-01,50000498,50691597
2012-09-01,50000498,50000498
2012-09-01,50000925,50000517
2012-09-01,50000925,50001023
2012-09-01,50000925,50000498
2012-09-01,50000925,50691597
2012-09-01,50000925,50000498
2012-09-01,50000517,50001023
2012-09-01,50000517,50000498
2012-09-01,50000517,50691597
2012-09-01,50000517,50000498
2012-09-01,50001023,50000498
2012-09-01,50001023,50691597
2012-09-01,50001023,50000498
2012-09-01,50000498,50691597
2012-09-01,50000498,50000498
2012-09-01,50691597,50000498
2012-09-01,50691597,50000498
2012-09-01,50691597,50001023
2012-09-01,50691597,50000498
2012-09-01,50691597,50000817
2012-09-01,50691597,50001023
2012-09-01,50691597,50000498
2012-09-01,50691597,50000498
2012-09-01,50000498,50001023
2012-09-01,50000498,50000498
2012-09-01,50000498,50000817
2012-09-01,50000498,50001023
2012-09-01,50000498,50000498
2012-09-01,50000498,50000498
2012-09-01,50001023,50000498
2012-09-01,50001023,50000817
2012-09-01,50001023,50001023
2012-09-01,50001023,50000498
2012-09-01,50001023,50000498
2012-09-01,50000498,50000817
2012-09-01,50000498,50001023
2012-09-01,50000498,50000498
2012-09-01,50000498,50000498
2012-09-01,50000817,50001023
2012-09-01,50000817,50000498
2012-09-01,50000817,50000498
2012-09-01,50001023,50000498
2012-09-01,50001023,50000498
2012-09-01,50000498,50000498
2012-09-01,50691597,50001023
2012-09-01,50691597,50000498
2012-09-01,50691597,50000807
2012-09-01,50691597,50000498
2012-09-01,50691597,50000807
2012-09-01,50691597,50545114
2012-09-01,50691597,50001023
2012-09-01,50691597,50000498
2012-09-01,50691597,50001023
2012-09-01,50691597,50000498
2012-09-01,50001023,50000498
2012-09-01,50001023,50000807
2012-09-01,50001023,50000498
2012-09-01,50001023,50000807
2012-09-01,50001023,50545114
2012-09-01,50001023,50001023
2012-09-01,50001023,50000498
2012-09-01,50001023,50001023
2012-09-01,50001023,50000498
2012-09-01,50000498,50000807
2012-09-01,50000498,50000498
2012-09-01,50000498,50000807
2012-09-01,50000498,50545114
2012-09-01,50000498,50001023
2012-09-01,50000498,50000498
2012-09-01,50000498,50001023
2012-09-01,50000498,50000498
2012-09-01,50000807,50000498
2012-09-01,50000807,50000807
2012-09-01,50000807,50545114
2012-09-01,50000807,50001023
2012-09-01,50000807,50000498
2012-09-01,50000807,50001023
2012-09-01,50000807,50000498
2012-09-01,50000498,50000807
2012-09-01,50000498,50545114
2012-09-01,50000498,50001023
2012-09-01,50000498,50000498
2012-09-01,50000498,50001023
2012-09-01,50000498,50000498
2012-09-01,50000807,50545114
2012-09-01,50000807,50001023
2012-09-01,50000807,50000498
2012-09-01,50000807,50001023
2012-09-01,50000807,50000498
2012-09-01,50545114,50001023
2012-09-01,50545114,50000498
2012-09-01,50545114,50001023
2012-09-01,50545114,50000498
2012-09-01,50001023,50000498
2012-09-01,50001023,50001023
2012-09-01,50001023,50000498
2012-09-01,50000498,50001023
2012-09-01,50000498,50000498
2012-09-01,50001023,50000498
2012-09-01,50001023,50000807
2012-09-01,50001023,50000498
2012-09-01,50001023,50001023
2012-09-01,50001023,50000498
2012-09-01,50001023,50000817
2012-09-01,50001023,50545114
2012-09-01,50001023,50970174
2012-09-01,50001023,50000817
2012-09-01,50001023,50000900
2012-09-01,50001023,50691597
2012-09-01,50001023,50000498
2012-09-01,50001023,50000807
2012-09-01,50000807,50000498
2012-09-01,50000807,50001023
2012-09-01,50000807,50000498
2012-09-01,50000807,50000817
2012-09-01,50000807,50545114
2012-09-01,50000807,50970174
2012-09-01,50000807,50000817
2012-09-01,50000807,50000900
2012-09-01,50000807,50691597
2012-09-01,50000807,50000498
2012-09-01,50000807,50000807
2012-09-01,50000498,50001023
2012-09-01,50000498,50000498
2012-09-01,50000498,50000817
2012-09-01,50000498,50545114
2012-09-01,50000498,50970174
2012-09-01,50000498,50000817
2012-09-01,50000498,50000900
2012-09-01,50000498,50691597
2012-09-01,50000498,50000498
2012-09-01,50000498,50000807
2012-09-01,50001023,50000498
2012-09-01,50001023,50000817
2012-09-01,50001023,50545114
2012-09-01,50001023,50970174
2012-09-01,50001023,50000817
2012-09-01,50001023,50000900
2012-09-01,50001023,50691597
2012-09-01,50001023,50000498
2012-09-01,50001023,50000807
2012-09-01,50000498,50000817
2012-09-01,50000498,50545114
2012-09-01,50000498,50970174
2012-09-01,50000498,50000817
2012-09-01,50000498,50000900
2012-09-01,50000498,50691597
2012-09-01,50000498,50000498
2012-09-01,50000498,50000807
2012-09-01,50000817,50545114
2012-09-01,50000817,50970174
2012-09-01,50000817,50000817
2012-09-01,50000817,50000900
2012-09-01,50000817,50691597
2012-09-01,50000817,50000498
2012-09-01,50000817,50000807
2012-09-01,50545114,50970174
2012-09-01,50545114,50000817
2012-09-01,50545114,50000900
2012-09-01,50545114,50691597
2012-09-01,50545114,50000498
2012-09-01,50545114,50000807
2012-09-01,50970174,50000817
2012-09-01,50970174,50000900
2012-09-01,50970174,50691597
2012-09-01,50970174,50000498
2012-09-01,50970174,50000807
2012-09-01,50000817,50000900
2012-09-01,50000817,50691597
2012-09-01,50000817,50000498
2012-09-01,50000817,50000807
2012-09-01,50000900,50691597
2012-09-01,50000900,50000498
2012-09-01,50000900,50000807
2012-09-01,50691597,50000498
2012-09-01,50691597,50000807
2012-09-01,50000498,50000807
2012-09-01,50691597,50000498
2012-09-01,50691597,50545114
2012-09-01,50691597,50000498
2012-09-01,50691597,50000517
2012-09-01,50691597,50000925
2012-09-01,50691597,50000517
2012-09-01,50691597,50001023
2012-09-01,50691597,50000498
2012-09-01,50000498,50545114
2012-09-01,50000498,50000498
2012-09-01,50000498,50000517
2012-09-01,50000498,50000925
2012-09-01,50000498,50000517
2012-09-01,50000498,50001023
2012-09-01,50000498,50000498
2012-09-01,50545114,50000498
2012-09-01,50545114,50000517
2012-09-01,50545114,50000925
2012-09-01,50545114,50000517
2012-09-01,50545114,50001023
2012-09-01,50545114,50000498
2012-09-01,50000498,50000517
2012-09-01,50000498,50000925
2012-09-01,50000498,50000517
2012-09-01,50000498,50001023
2012-09-01,50000498,50000498
2012-09-01,50000517,50000925
2012-09-01,50000517,50000517
2012-09-01,50000517,50001023
2012-09-01,50000517,50000498
2012-09-01,50000925,50000517
2012-09-01,50000925,50001023
2012-09-01,50000925,50000498
2012-09-01,50000517,50001023
2012-09-01,50000517,50000498
2012-09-01,50001023,50000498
2012-09-01,50001023,50000498
2012-09-01,50001023,50000817
2012-09-01,50001023,50691597
2012-09-01,50001023,50001023
2012-09-01,50001023,50000498
2012-09-01,50001023,50000807
2012-09-01,50001023,50000498
2012-09-01,50000498,50000817
2012-09-01,50000498,50691597
2012-09-01,50000498,50001023
2012-09-01,50000498,50000498
